md5:fc9adc5af3b3f0bd3164a7633f075b26,counterbalance,0
md5:fc9adc5af3b3f0bd3164a7633f075b26,status,3
md5:5082b41ce61b7ab9b23c5cad952036d6,error2,"[""[\""jwplayer is not defined\"",\""ReferenceError: jwplayer is not defined\\n    at Window.eval (chrome-extension://dhdgffkkebhmkfjojejmpbldmpobfkfo/userscript.html?name=Focus%2520true.user.js&id=4635a17e-f43d-4b1d-8e25-473ebfbad5ca:13:1)\\n    at <anonymous>:4:80\\n    at eval (chrome-extension://dhdgffkkebhmkfjojejmpbldmpobfkfo/userscript.html?name=Focus%2520true.user.js&id=4635a17e-f43d-4b1d-8e25-473ebfbad5ca:1:95)\\n    at eval (chrome-extension://dhdgffkkebhmkfjojejmpbldmpobfkfo/userscript.html?name=Focus%2520true.user.js&id=4635a17e-f43d-4b1d-8e25-473ebfbad5ca:1:473)\\n    at eval (chrome-extension://dhdgffkkebhmkfjojejmpbldmpobfkfo/userscript.html?name=Focus%2520true.user.js&id=4635a17e-f43d-4b1d-8e25-473ebfbad5ca:15:6)\\n    at eval (chrome-extension://dhdgffkkebhmkfjojejmpbldmpobfkfo/userscript.html?name=Focus%2520true.user.js&id=4635a17e-f43d-4b1d-8e25-473ebfbad5ca:17:3)\\n    at eval (<anonymous>)\\n    at <anonymous>:4:80\\n    at Object.t [as F_c] (<anonymous>:3:191)\\n    at Object.E_u (<anonymous>:4:244)\""]""]"
md5:5082b41ce61b7ab9b23c5cad952036d6,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:5082b41ce61b7ab9b23c5cad952036d6,condition,688
md5:5082b41ce61b7ab9b23c5cad952036d6,counterbalance,0
md5:5082b41ce61b7ab9b23c5cad952036d6,status,1
md5:68f380da848a06fbaea4f6ba75573b18,condition,126
md5:68f380da848a06fbaea4f6ba75573b18,counterbalance,0
md5:68f380da848a06fbaea4f6ba75573b18,status,1
md5:84fd1b69d9988cad840de59294347dfe,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.34"
md5:84fd1b69d9988cad840de59294347dfe,condition,741
md5:84fd1b69d9988cad840de59294347dfe,counterbalance,0
md5:84fd1b69d9988cad840de59294347dfe,status,3
md5:6e65a3c03e0025c087a911c18905c2e4,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:6e65a3c03e0025c087a911c18905c2e4,condition,124
md5:6e65a3c03e0025c087a911c18905c2e4,counterbalance,0
md5:6e65a3c03e0025c087a911c18905c2e4,status,1
md5:a848468b5bc65320515a25a7a697a9ca,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:a848468b5bc65320515a25a7a697a9ca,condition,784
md5:a848468b5bc65320515a25a7a697a9ca,counterbalance,0
md5:a848468b5bc65320515a25a7a697a9ca,status,3
md5:d2466540d653bfbe0d7aa18ba1949135,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:d2466540d653bfbe0d7aa18ba1949135,condition,186
md5:d2466540d653bfbe0d7aa18ba1949135,counterbalance,0
md5:d2466540d653bfbe0d7aa18ba1949135,status,3
md5:52e869645c393422dbbc2c64c14473d7,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36"
md5:52e869645c393422dbbc2c64c14473d7,condition,238
md5:52e869645c393422dbbc2c64c14473d7,counterbalance,0
md5:52e869645c393422dbbc2c64c14473d7,status,3
md5:0bd8c8724dc0804fc60085e1fb63b4ca,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:0bd8c8724dc0804fc60085e1fb63b4ca,condition,102
md5:0bd8c8724dc0804fc60085e1fb63b4ca,counterbalance,0
md5:0bd8c8724dc0804fc60085e1fb63b4ca,status,3
md5:ae999d6474c26134975b71b3fe096422,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:ae999d6474c26134975b71b3fe096422,condition,323
md5:ae999d6474c26134975b71b3fe096422,counterbalance,0
md5:ae999d6474c26134975b71b3fe096422,status,3
md5:a3fb27ac8fdc5517ba7aa3c54fb3b6ac,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 OPR/81.0.4196.60"
md5:a3fb27ac8fdc5517ba7aa3c54fb3b6ac,condition,364
md5:a3fb27ac8fdc5517ba7aa3c54fb3b6ac,counterbalance,0
md5:a3fb27ac8fdc5517ba7aa3c54fb3b6ac,status,3
md5:d03303f4f5cd8d5853aa6686dc4f963f,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
md5:d03303f4f5cd8d5853aa6686dc4f963f,condition,905
md5:d03303f4f5cd8d5853aa6686dc4f963f,counterbalance,0
md5:d03303f4f5cd8d5853aa6686dc4f963f,status,3
md5:adf87e8f7c334b908fc0441f8ffb715f,condition,952
md5:adf87e8f7c334b908fc0441f8ffb715f,counterbalance,0
md5:adf87e8f7c334b908fc0441f8ffb715f,status,1
md5:5031f2a156b2f1347486764d6e754a6c,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36"
md5:5031f2a156b2f1347486764d6e754a6c,condition,287
md5:5031f2a156b2f1347486764d6e754a6c,counterbalance,0
md5:5031f2a156b2f1347486764d6e754a6c,status,3
md5:e97ed19d6c05c55831f0bd86435eca69,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
md5:e97ed19d6c05c55831f0bd86435eca69,condition,37
md5:e97ed19d6c05c55831f0bd86435eca69,counterbalance,0
md5:e97ed19d6c05c55831f0bd86435eca69,status,3
md5:b4dfe31799d49a2fda856de693d00c3b,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:b4dfe31799d49a2fda856de693d00c3b,condition,432
md5:b4dfe31799d49a2fda856de693d00c3b,counterbalance,0
md5:b4dfe31799d49a2fda856de693d00c3b,status,3
md5:cb36a32e0bb802cbd5bf3827e200df80,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:cb36a32e0bb802cbd5bf3827e200df80,condition,744
md5:cb36a32e0bb802cbd5bf3827e200df80,counterbalance,0
md5:cb36a32e0bb802cbd5bf3827e200df80,status,3
md5:9b9934f776bb47daae0e5d1eabf3f269,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.34"
md5:9b9934f776bb47daae0e5d1eabf3f269,condition,142
md5:9b9934f776bb47daae0e5d1eabf3f269,counterbalance,0
md5:9b9934f776bb47daae0e5d1eabf3f269,status,3
md5:951c9f1e7718ec2efc745f2d2ba3c002,browser,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:951c9f1e7718ec2efc745f2d2ba3c002,condition,352
md5:951c9f1e7718ec2efc745f2d2ba3c002,counterbalance,0
md5:951c9f1e7718ec2efc745f2d2ba3c002,status,3
md5:d9930a26ca2cdab9a783ee9e4c481f1b,browser,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.34"
md5:d9930a26ca2cdab9a783ee9e4c481f1b,condition,74
md5:d9930a26ca2cdab9a783ee9e4c481f1b,counterbalance,0
md5:d9930a26ca2cdab9a783ee9e4c481f1b,status,3
md5:187f7af59df24874a29666482636ba8f,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:187f7af59df24874a29666482636ba8f,condition,867
md5:187f7af59df24874a29666482636ba8f,counterbalance,0
md5:187f7af59df24874a29666482636ba8f,status,3
md5:6af1de3e689b8fe34596e6e9be78cc9d,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:6af1de3e689b8fe34596e6e9be78cc9d,condition,80
md5:6af1de3e689b8fe34596e6e9be78cc9d,counterbalance,0
md5:6af1de3e689b8fe34596e6e9be78cc9d,status,3
md5:9d8d4715695836c6c430c3e6dbdfacfe,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36"
md5:9d8d4715695836c6c430c3e6dbdfacfe,condition,906
md5:9d8d4715695836c6c430c3e6dbdfacfe,counterbalance,0
md5:9d8d4715695836c6c430c3e6dbdfacfe,status,3
md5:9e3268df9d9b11bad3aee40ef3f7488b,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:9e3268df9d9b11bad3aee40ef3f7488b,condition,692
md5:9e3268df9d9b11bad3aee40ef3f7488b,counterbalance,0
md5:9e3268df9d9b11bad3aee40ef3f7488b,status,3
md5:11c97ef780a9317b7fdd73817bd90d6b,browser,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:94.0) Gecko/20100101 Firefox/94.0
md5:11c97ef780a9317b7fdd73817bd90d6b,condition,346
md5:11c97ef780a9317b7fdd73817bd90d6b,counterbalance,0
md5:11c97ef780a9317b7fdd73817bd90d6b,status,3
md5:83a7f3f206f0a9cab231f6d17a608ff9,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:83a7f3f206f0a9cab231f6d17a608ff9,condition,561
md5:83a7f3f206f0a9cab231f6d17a608ff9,counterbalance,0
md5:83a7f3f206f0a9cab231f6d17a608ff9,status,1
md5:723cde522509878e16aa91bf9f0b9525,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:723cde522509878e16aa91bf9f0b9525,condition,168
md5:723cde522509878e16aa91bf9f0b9525,counterbalance,0
md5:723cde522509878e16aa91bf9f0b9525,status,3
md5:e03a8396a529d076288d2f164409f3b1,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:e03a8396a529d076288d2f164409f3b1,condition,701
md5:e03a8396a529d076288d2f164409f3b1,counterbalance,0
md5:e03a8396a529d076288d2f164409f3b1,status,1
md5:346e2ae6e69a9cd3d6ad1b71e4d08ca6,browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
md5:346e2ae6e69a9cd3d6ad1b71e4d08ca6,condition,57
md5:346e2ae6e69a9cd3d6ad1b71e4d08ca6,counterbalance,0
md5:346e2ae6e69a9cd3d6ad1b71e4d08ca6,status,3
md5:043725bd4de0368d32027d22108a8ed3,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36"
md5:043725bd4de0368d32027d22108a8ed3,condition,180
md5:043725bd4de0368d32027d22108a8ed3,counterbalance,0
md5:043725bd4de0368d32027d22108a8ed3,status,3
md5:7940b8f3e0bcc976672bae8ce3c34475,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:7940b8f3e0bcc976672bae8ce3c34475,condition,317
md5:7940b8f3e0bcc976672bae8ce3c34475,counterbalance,0
md5:7940b8f3e0bcc976672bae8ce3c34475,status,3
md5:a7cac15965e28ac20757a775d16f3f0b,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Safari/605.1.15"
md5:a7cac15965e28ac20757a775d16f3f0b,condition,165
md5:a7cac15965e28ac20757a775d16f3f0b,counterbalance,0
md5:a7cac15965e28ac20757a775d16f3f0b,status,1
md5:0071f52aa65215462c771caf20090db3,browser,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
md5:0071f52aa65215462c771caf20090db3,condition,459
md5:0071f52aa65215462c771caf20090db3,counterbalance,0
md5:0071f52aa65215462c771caf20090db3,status,3
md5:a2f42b7b7da47c22d9c1f7c2c5239a27,browser,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36"
md5:a2f42b7b7da47c22d9c1f7c2c5239a27,condition,542
md5:a2f42b7b7da47c22d9c1f7c2c5239a27,counterbalance,0
md5:a2f42b7b7da47c22d9c1f7c2c5239a27,status,3
md5:0dd3b33480714342d35b95c452058497,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15"
md5:0dd3b33480714342d35b95c452058497,condition,273
md5:0dd3b33480714342d35b95c452058497,counterbalance,0
md5:0dd3b33480714342d35b95c452058497,status,3
md5:4a3ceb6fc9879c66ebf90088786eed28,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36"
md5:4a3ceb6fc9879c66ebf90088786eed28,condition,557
md5:4a3ceb6fc9879c66ebf90088786eed28,counterbalance,0
md5:4a3ceb6fc9879c66ebf90088786eed28,status,3
md5:8155fa6906627342537a7af709d8b59c,browser,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:8155fa6906627342537a7af709d8b59c,error2,"[""[\""Error saving data. status: 0, statusText: error\"",\""Error: Error saving data. status: 0, statusText: error\\n    at error (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:172613)\\n    at Object.L.a.error (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:128841)\\n    at m (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:25971)\\n    at Object.fireWith [as rejectWith] (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:26773)\\n    at j (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:79280)\\n    at XMLHttpRequest.s (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:82680)\""]"",""[\""Error saving data. status: 0, statusText: error\"",\""Error: Error saving data. status: 0, statusText: error\\n    at error (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:172613)\\n    at Object.L.a.error (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:128841)\\n    at m (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:25971)\\n    at Object.fireWith [as rejectWith] (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:26773)\\n    at j (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:79280)\\n    at XMLHttpRequest.s (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:82680)\""]"",""[\""Error saving data. status: 0, statusText: error\"",\""Error: Error saving data. status: 0, statusText: error\\n    at error (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:172613)\\n    at Object.L.a.error (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:128841)\\n    at m (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:25971)\\n    at Object.fireWith [as rejectWith] (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:26773)\\n    at j (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:79280)\\n    at XMLHttpRequest.s (https://cocosci-optdisco.global.ssl.fastly.net/dist/exp.template.41067225.js:5:82680)\""]""]"
md5:8155fa6906627342537a7af709d8b59c,condition,950
md5:8155fa6906627342537a7af709d8b59c,counterbalance,0
md5:8155fa6906627342537a7af709d8b59c,status,3
md5:8179f53b6486bab5954db08208de67c1,browser,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0
md5:8179f53b6486bab5954db08208de67c1,condition,232
md5:8179f53b6486bab5954db08208de67c1,counterbalance,0
md5:8179f53b6486bab5954db08208de67c1,status,3
md5:04dcfff64dc7fe09fc83bd8dbf5c710e,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36"
md5:04dcfff64dc7fe09fc83bd8dbf5c710e,condition,687
md5:04dcfff64dc7fe09fc83bd8dbf5c710e,counterbalance,0
md5:04dcfff64dc7fe09fc83bd8dbf5c710e,status,3
md5:6657ca12a368231cafd7e0e7427bea59,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
md5:6657ca12a368231cafd7e0e7427bea59,condition,671
md5:6657ca12a368231cafd7e0e7427bea59,counterbalance,0
